{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-05 13:37:18.015548', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-06 11:28:31.862883', 'total_length': 92, 'data': 'd7:14:01:10:00:01:00:00:00:00:00:00:20:46:48:46:41:45:42:45:45:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:41:41:00:00:20:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:28:31.863324', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:01:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:28:31.864842', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:1c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-06 11:28:32.614626', 'total_length': 92, 'data': 'd7:14:01:10:00:01:00:00:00:00:00:00:20:46:48:46:41:45:42:45:45:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:41:41:00:00:20:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:28:32.870288', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:1c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:28:32.872454', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:1c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:28:32.874891', 'total_length': 70, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:04:77:70:61:64:05:6c:6f:63:61:6c:00:00:01:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 137, 'dest_port': 137, 'timestamp': '2023-06-06 11:28:33.371064', 'total_length': 92, 'data': 'd7:14:01:10:00:01:00:00:00:00:00:00:20:46:48:46:41:45:42:45:45:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:43:41:41:41:00:00:20:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-06 11:28:59.701767', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 58457, 'dest_port': 1900, 'timestamp': '2023-06-06 11:29:06.968363', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 58460, 'dest_port': 1900, 'timestamp': '2023-06-06 11:29:06.976929', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 58457, 'dest_port': 1900, 'timestamp': '2023-06-06 11:29:07.969797', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 58460, 'dest_port': 1900, 'timestamp': '2023-06-06 11:29:07.982561', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 58457, 'dest_port': 1900, 'timestamp': '2023-06-06 11:29:08.981947', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 58460, 'dest_port': 1900, 'timestamp': '2023-06-06 11:29:09.002664', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 58457, 'dest_port': 1900, 'timestamp': '2023-06-06 11:29:09.983640', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 58460, 'dest_port': 1900, 'timestamp': '2023-06-06 11:29:10.004094', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-06 11:29:29.710269', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:29:52.373654', 'total_length': 87, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:10:5f:73:70:6f:74:69:66:79:2d:63:6f:6e:6e:65:63:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 61288, 'dest_port': 1900, 'timestamp': '2023-06-06 11:29:55.525951', 'total_length': 167, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-06 11:29:59.714222', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-06 11:30:29.719461', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-06 11:30:59.724364', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 63633, 'dest_port': 1900, 'timestamp': '2023-06-06 11:31:06.971709', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 63636, 'dest_port': 1900, 'timestamp': '2023-06-06 11:31:06.993868', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 63633, 'dest_port': 1900, 'timestamp': '2023-06-06 11:31:07.978945', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 63636, 'dest_port': 1900, 'timestamp': '2023-06-06 11:31:08.000941', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 63633, 'dest_port': 1900, 'timestamp': '2023-06-06 11:31:08.985237', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 63636, 'dest_port': 1900, 'timestamp': '2023-06-06 11:31:09.016873', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 63633, 'dest_port': 1900, 'timestamp': '2023-06-06 11:31:09.989640', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 63636, 'dest_port': 1900, 'timestamp': '2023-06-06 11:31:10.033436', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-06 11:31:29.738640', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '224.0.0.251', 'source_port': 5353, 'dest_port': 5353, 'timestamp': '2023-06-06 11:31:52.381554', 'total_length': 87, 'data': '00:00:00:00:00:01:00:00:00:00:00:00:10:5f:73:70:6f:74:69:66:79:2d:63:6f:6e:6e:65:63:74:04:5f:74:63:70:05:6c:6f:63:61:6c:00:00:0c:00:01'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 61288, 'dest_port': 1900, 'timestamp': '2023-06-06 11:31:55.546291', 'total_length': 167, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-06 11:31:59.741727', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-06 11:32:29.749075', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '172.27.47.255', 'source_port': 57621, 'dest_port': 57621, 'timestamp': '2023-06-06 11:32:59.750364', 'total_length': 86, 'data': '53:70:6f:74:55:64:70:30:6d:16:e0:82:8d:8b:57:21:00:01:00:04:48:95:c2:03:40:ac:90:d8:05:7e:00:32:d0:b3:74:1f:7b:9a:28:58:80:bc:da:9a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 53040, 'dest_port': 1900, 'timestamp': '2023-06-06 11:33:06.999802', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 53043, 'dest_port': 1900, 'timestamp': '2023-06-06 11:33:07.010697', 'total_length': 212, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:43:68:72:6f:6d:69:75:6d:2f:31:31:32:2e:30:2e:35:36:31:35:2e:31:36:35:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
{'source_ip': '172.27.32.1', 'dest_ip': '239.255.255.250', 'source_port': 53040, 'dest_port': 1900, 'timestamp': '2023-06-06 11:33:08.015619', 'total_length': 217, 'data': '4d:2d:53:45:41:52:43:48:20:2a:20:48:54:54:50:2f:31:2e:31:0d:0a:48:4f:53:54:3a:20:32:33:39:2e:32:35:35:2e:32:35:35:2e:32:35:30:3a:31:39:30:30:0d:0a:4d:41:4e:3a:20:22:73:73:64:70:3a:64:69:73:63:6f:76:65:72:22:0d:0a:4d:58:3a:20:31:0d:0a:53:54:3a:20:75:72:6e:3a:64:69:61:6c:2d:6d:75:6c:74:69:73:63:72:65:65:6e:2d:6f:72:67:3a:73:65:72:76:69:63:65:3a:64:69:61:6c:3a:31:0d:0a:55:53:45:52:2d:41:47:45:4e:54:3a:20:47:6f:6f:67:6c:65:20:43:68:72:6f:6d:65:2f:31:31:33:2e:30:2e:35:36:37:32:2e:31:32:39:20:57:69:6e:64:6f:77:73:0d:0a:0d:0a'}
